"movieId","userId","rating","title","genres"
"1784","73",4,"As Good as It Gets (1997)","Comedy|Drama|Romance"
"316","73",3,"Stargate (1994)","Action|Adventure|Sci-Fi"
"173","73",1,"Judge Dredd (1995)","Action|Crime|Sci-Fi"
"3608","73",3,"Pee-wee's Big Adventure (1985)","Adventure|Comedy"
"253","73",3,"Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror"
"2599","73",2,"Election (1999)","Comedy"
"329","73",3,"Star Trek: Generations (1994)","Adventure|Drama|Sci-Fi"
"185","73",3,"Net, The (1995)","Action|Crime|Thriller"
"196","73",2,"Species (1995)","Horror|Sci-Fi"
"198","73",4,"Strange Days (1995)","Action|Crime|Drama|Mystery|Sci-Fi|Thriller"
"3624","73",4,"Shanghai Noon (2000)","Action|Adventure|Comedy|Western"
"3552","73",4,"Caddyshack (1980)","Comedy"
"2826","73",4,"13th Warrior, The (1999)","Action|Adventure|Fantasy"
"1883","73",5,"Bulworth (1998)","Comedy|Drama|Romance"
"3703","73",5,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
"3704","73",3,"Mad Max Beyond Thunderdome (1985)","Action|Adventure|Sci-Fi"
"1961","73",5,"Rain Man (1988)","Drama"
"2692","73",5,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
"1028","73",4,"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical"
"1968","73",5,"Breakfast Club, The (1985)","Comedy|Drama"
"353","73",3,"Crow, The (1994)","Action|Crime|Fantasy|Thriller"
"2699","73",4,"Arachnophobia (1990)","Comedy|Horror"
"32","73",3,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"356","73",4,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"34","73",3,"Babe (1995)","Children|Drama"
"39","73",2,"Clueless (1995)","Comedy|Romance"
"3717","73",2,"Gone in 60 Seconds (2000)","Action|Crime"
"2916","73",5,"Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller"
"2918","73",5,"Ferris Bueller's Day Off (1986)","Comedy"
"1036","73",4,"Die Hard (1988)","Action|Crime|Thriller"
"3578","73",5,"Gladiator (2000)","Action|Adventure|Drama"
"1037","73",5,"Lawnmower Man, The (1992)","Action|Horror|Sci-Fi|Thriller"
"434","73",2,"Cliffhanger (1993)","Action|Adventure|Thriller"
"435","73",3,"Coneheads (1993)","Comedy|Sci-Fi"
"47","73",3,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"2858","73",5,"American Beauty (1999)","Comedy|Drama"
"442","73",3,"Demolition Man (1993)","Action|Adventure|Sci-Fi"
"377","73",3,"Speed (1994)","Action|Romance|Thriller"
"3591","73",2,"Mr. Mom (1983)","Comedy|Drama"
"2791","73",4,"Airplane! (1980)","Comedy"
"2792","73",4,"Airplane II: The Sequel (1982)","Comedy"
"1994","73",3,"Poltergeist (1982)","Horror|Thriller"
"380","73",4,"True Lies (1994)","Action|Adventure|Comedy|Romance|Thriller"
"1997","73",4,"Exorcist, The (1973)","Horror|Mystery"
"457","73",4,"Fugitive, The (1993)","Thriller"
"2000","73",4,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama"
"2001","73",4,"Lethal Weapon 2 (1989)","Action|Comedy|Crime|Drama"
"2002","73",3,"Lethal Weapon 3 (1992)","Action|Comedy|Crime|Drama"
"1200","73",4,"Aliens (1986)","Action|Adventure|Horror|Sci-Fi"
"2003","73",3,"Gremlins (1984)","Comedy|Horror"
"70","73",5,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller"
"466","73",4,"Hot Shots! Part Deux (1993)","Action|Comedy|War"
"2011","73",3,"Back to the Future Part II (1989)","Adventure|Comedy|Sci-Fi"
"3751","73",4,"Chicken Run (2000)","Animation|Children|Comedy"
"2012","73",3,"Back to the Future Part III (1990)","Adventure|Comedy|Sci-Fi|Western"
"1210","73",4,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"3753","73",4,"Patriot, The (2000)","Action|Drama|War"
"1215","73",5,"Army of Darkness (1993)","Action|Adventure|Comedy|Fantasy|Horror"
"1148","73",5,"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime"
"1222","73",5,"Full Metal Jacket (1987)","Drama|War"
"2028","73",5,"Saving Private Ryan (1998)","Action|Drama|War"
"480","73",3,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"95","73",3,"Broken Arrow (1996)","Action|Adventure|Thriller"
"2105","73",4,"Tron (1982)","Action|Adventure|Sci-Fi"
"2115","73",3,"Indiana Jones and the Temple of Doom (1984)","Action|Adventure|Fantasy"
"1240","73",4,"Terminator, The (1984)","Action|Sci-Fi|Thriller"
"3785","73",3,"Scary Movie (2000)","Comedy|Horror"
"2046","73",4,"Flight of the Navigator (1986)","Adventure|Children|Sci-Fi"
"2985","73",4,"RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller"
"1252","74",5,"Chinatown (1974)","Crime|Film-Noir|Mystery|Thriller"
"800","74",5,"Lone Star (1996)","Drama|Mystery|Western"
"1267","74",5,"Manchurian Candidate, The (1962)","Crime|Thriller|War"
"593","74",5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"1284","74",5,"Big Sleep, The (1946)","Crime|Film-Noir|Mystery"
"2300","74",5,"Producers, The (1968)","Comedy"
"3044","74",3,"Dead Again (1991)","Mystery|Romance|Thriller"
"913","74",5,"Maltese Falcon, The (1941)","Film-Noir|Mystery"
"858","74",4,"Godfather, The (1972)","Crime|Drama"
"1617","74",5,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"3176","74",3,"Talented Mr. Ripley, The (1999)","Drama|Mystery|Thriller"
"1721","74",3,"Titanic (1997)","Drama|Romance"
"3408","74",4,"Erin Brockovich (2000)","Drama"
"1732","74",4,"Big Lebowski, The (1998)","Comedy|Crime"
"2542","74",4,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller"
"3362","74",5,"Dog Day Afternoon (1975)","Crime|Drama"
"3510","74",2,"Frequency (2000)","Drama|Thriller"
"246","74",4,"Hoop Dreams (1994)","Documentary"
"1028","74",1,"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical"
"356","74",4,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"34","74",2,"Babe (1995)","Children|Drama"
"36","74",5,"Dead Man Walking (1995)","Crime|Drama"
"296","74",5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"2858","74",2,"American Beauty (1999)","Comedy|Drama"
"50","74",5,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"2863","74",3,"Hard Day's Night, A (1964)","Adventure|Comedy|Musical"
"608","74",5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"3753","74",4,"Patriot, The (2000)","Action|Drama|War"
"1304","74",3,"Butch Cassidy and the Sundance Kid (1969)","Action|Western"
"2124","75",4,"Addams Family, The (1991)","Children|Comedy|Fantasy"
"2054","75",4,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
"586","75",5,"Home Alone (1990)","Children|Comedy"
"588","75",3,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"1","75",5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"2","75",4,"Jumanji (1995)","Adventure|Children|Fantasy"
"661","75",5,"James and the Giant Peach (1996)","Adventure|Animation|Children|Fantasy|Musical"
"1196","75",4,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"594","75",1,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"595","75",2,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
"2078","75",3,"Jungle Book, The (1967)","Animation|Children|Comedy|Musical"
"745","75",5,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
"673","75",5,"Space Jam (1996)","Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi"
"2080","75",3,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance"
"2081","75",2,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance"
"1282","75",4,"Fantasia (1940)","Animation|Children|Fantasy|Musical"
"2085","75",2,"101 Dalmatians (One Hundred and One Dalmatians) (1961)","Adventure|Animation|Children"
"2087","75",4,"Peter Pan (1953)","Animation|Children|Fantasy|Musical"
"2161","75",4,"NeverEnding Story, The (1984)","Adventure|Children|Fantasy"
"2096","75",1,"Sleeping Beauty (1959)","Animation|Children|Musical"
"3114","75",5,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"1517","75",5,"Austin Powers: International Man of Mystery (1997)","Action|Adventure|Comedy"
"919","75",3,"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical"
"2321","75",5,"Pleasantville (1998)","Comedy|Drama|Fantasy"
"924","75",4,"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi"
"780","75",4,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|Thriller"
"788","75",4,"Nutty Professor, The (1996)","Comedy|Fantasy|Romance|Sci-Fi"
"1391","75",3,"Mars Attacks! (1996)","Action|Comedy|Sci-Fi"
"1544","75",4,"Lost World: Jurassic Park, The (1997)","Action|Adventure|Sci-Fi|Thriller"
"3157","75",4,"Stuart Little (1999)","Children|Comedy|Fantasy"
"2355","75",4,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"1485","75",5,"Liar Liar (1997)","Comedy"
"2294","75",5,"Antz (1998)","Adventure|Animation|Children|Comedy|Fantasy"
"3175","75",5,"Galaxy Quest (1999)","Adventure|Comedy|Sci-Fi"
"1580","75",5,"Men in Black (a.k.a. MIB) (1997)","Action|Comedy|Sci-Fi"
"2384","75",3,"Babe: Pig in the City (1998)","Adventure|Children|Drama"
"3408","75",5,"Erin Brockovich (2000)","Drama"
"2394","75",5,"Prince of Egypt, The (1998)","Animation|Musical"
"2628","75",5,"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi"
"1831","75",5,"Lost in Space (1998)","Action|Adventure|Sci-Fi"
"3438","75",2,"Teenage Mutant Ninja Turtles (1990)","Action|Children|Comedy|Fantasy|Sci-Fi"
"1911","75",5,"Dr. Dolittle (1998)","Comedy"
"2571","75",5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"2572","75",4,"10 Things I Hate About You (1999)","Comedy|Romance"
"1923","75",4,"There's Something About Mary (1998)","Comedy|Romance"
"2581","75",5,"Never Been Kissed (1999)","Comedy|Romance"
"317","75",4,"Santa Clause, The (1994)","Comedy|Drama|Fantasy"
"2683","75",5,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
"2761","75",5,"Iron Giant, The (1999)","Adventure|Animation|Children|Drama|Sci-Fi"
"1022","75",1,"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance"
"2694","75",4,"Big Daddy (1999)","Comedy"
"1028","75",4,"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical"
"1029","75",3,"Dumbo (1941)","Animation|Children|Drama|Musical"
"1967","75",4,"Labyrinth (1986)","Adventure|Fantasy|Musical"
"34","75",3,"Babe (1995)","Children|Drama"
"1032","75",2,"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical"
"500","75",5,"Mrs. Doubtfire (1993)","Comedy|Drama"
"1037","75",3,"Lawnmower Man, The (1992)","Action|Horror|Sci-Fi|Thriller"
"364","75",4,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX"
"2005","75",3,"Goonies, The (1985)","Action|Adventure|Children|Comedy|Fantasy"
"3751","75",5,"Chicken Run (2000)","Animation|Children|Comedy"
"2012","75",5,"Back to the Future Part III (1990)","Adventure|Comedy|Sci-Fi|Western"
"1210","75",4,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"2018","75",1,"Bambi (1942)","Animation|Children|Drama"
"1073","75",5,"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical"
"1148","75",4,"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime"
"551","75",5,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
"480","75",4,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"1097","75",4,"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi"
"1249","76",5,"Femme Nikita, La (Nikita) (1990)","Action|Crime|Romance|Thriller"
"3793","76",4,"X-Men (2000)","Action|Adventure|Sci-Fi"
"1","76",5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"800","76",4,"Lone Star (1996)","Drama|Mystery|Western"
"593","76",5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"745","76",4,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
"3897","76",5,"Almost Famous (2000)","Drama"
"1358","76",4,"Sling Blade (1996)","Drama"
"3105","76",4,"Awakenings (1990)","Drama|Mystery"
"778","76",4,"Trainspotting (1996)","Comedy|Crime|Drama"
"2336","76",5,"Elizabeth (1998)","Drama"
"1393","76",5,"Jerry Maguire (1996)","Drama|Romance"
"3147","76",5,"Green Mile, The (1999)","Crime|Drama"
"3148","76",4,"Cider House Rules, The (1999)","Drama"
"1617","76",5,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"2355","76",4,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"2359","76",5,"Waking Ned Devine (a.k.a. Waking Ned) (1998)","Comedy"
"2289","76",5,"Player, The (1992)","Comedy|Crime|Drama"
"3300","76",4,"Pitch Black (2000)","Horror|Sci-Fi|Thriller"
"2501","76",5,"October Sky (1999)","Drama"
"3160","76",5,"Magnolia (1999)","Drama"
"1704","76",5,"Good Will Hunting (1997)","Drama|Romance"
"1584","76",4,"Contact (1997)","Drama|Sci-Fi"
"3408","76",4,"Erin Brockovich (2000)","Drama"
"2396","76",5,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
"2542","76",5,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller"
"3418","76",5,"Thelma & Louise (1991)","Adventure|Crime|Drama"
"2700","76",4,"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical"
"3510","76",4,"Frequency (2000)","Drama|Thriller"
"1912","76",4,"Out of Sight (1998)","Comedy|Crime|Drama|Romance|Thriller"
"2571","76",5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"318","76",5,"Shawshank Redemption, The (1994)","Crime|Drama"
"337","76",5,"What's Eating Gilbert Grape (1993)","Drama"
"265","76",4,"Like Water for Chocolate (Como agua para chocolate) (1992)","Drama|Fantasy|Romance"
"17","76",4,"Sense and Sensibility (1995)","Drama|Romance"
"3623","76",3,"Mission: Impossible II (2000)","Action|Adventure|Thriller"
"2686","76",4,"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery"
"2762","76",5,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"2692","76",5,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
"1101","76",4,"Top Gun (1986)","Action|Romance"
"3717","76",4,"Gone in 60 Seconds (2000)","Action|Crime"
"3578","76",5,"Gladiator (2000)","Action|Adventure|Drama"
"293","76",5,"L<0xC3A9>on: The Professional (a.k.a. The Professional) (L<0xC3A9>on) (1994)","Action|Crime|Drama|Thriller"
"47","76",5,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"296","76",5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"2858","76",5,"American Beauty (1999)","Comedy|Drama"
"441","76",4,"Dazed and Confused (1993)","Comedy"
"50","76",5,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"529","76",5,"Searching for Bobby Fischer (1993)","Drama"
"608","76",5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"3753","76",2,"Patriot, The (2000)","Action|Drama|War"
"1213","76",5,"Goodfellas (1990)","Crime|Drama"
"3755","76",3,"Perfect Storm, The (2000)","Drama|Thriller"
"2959","76",5,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"1148","76",5,"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime"
"474","76",4,"In the Line of Fire (1993)","Action|Thriller"
"2890","76",4,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"1089","76",4,"Reservoir Dogs (1992)","Crime|Mystery|Thriller"
"1233","76",5,"Boot, Das (Boat, The) (1981)","Action|Drama|War"
"1095","76",4,"Glengarry Glen Ross (1992)","Drama"
"497","76",4,"Much Ado About Nothing (1993)","Comedy|Romance"
"2997","77",5,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"3005","77",2,"Bone Collector, The (1999)","Thriller"
"3081","77",4,"Sleepy Hollow (1999)","Fantasy|Horror|Mystery|Romance"
"2433","77",3,"Civil Action, A (1998)","Drama"
"3174","77",4,"Man on the Moon (1999)","Comedy|Drama"
"3408","77",2,"Erin Brockovich (2000)","Drama"
"2395","77",5,"Rushmore (1998)","Comedy|Drama"
"2541","77",2,"Cruel Intentions (1999)","Drama"
"2700","77",4,"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical"
"2706","77",3,"American Pie (1999)","Comedy|Romance"
"2707","77",2,"Arlington Road (1999)","Thriller"
"3298","77",2,"Boiler Room (2000)","Crime|Drama|Thriller"
"2710","77",1,"Blair Witch Project, The (1999)","Drama|Horror|Thriller"
"2712","77",3,"Eyes Wide Shut (1999)","Drama|Mystery|Thriller"
"2572","77",3,"10 Things I Hate About You (1999)","Comedy|Romance"
"2723","77",1,"Mystery Men (1999)","Action|Comedy|Fantasy"
"2599","77",5,"Election (1999)","Comedy"
"2683","77",4,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
"2762","77",4,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"2694","77",2,"Big Daddy (1999)","Comedy"
"2770","77",3,"Bowfinger (1999)","Comedy"
"3578","77",4,"Gladiator (2000)","Action|Adventure|Drama"
"2858","77",5,"American Beauty (1999)","Comedy|Drama"
"3751","77",5,"Chicken Run (2000)","Animation|Children|Comedy"
"3753","77",3,"Patriot, The (2000)","Action|Drama|War"
"2881","77",3,"Double Jeopardy (1999)","Action|Crime|Drama|Thriller"
"2959","77",3,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"2997","78",2,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"1188","78",4,"Strictly Ballroom (1992)","Comedy|Romance"
"587","78",3,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"588","78",3,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"1","78",4,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"1265","78",4,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"661","78",4,"James and the Giant Peach (1996)","Adventure|Animation|Children|Fantasy|Musical"
"594","78",3,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"2078","78",3,"Jungle Book, The (1967)","Animation|Children|Comedy|Musical"
"745","78",4,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
"2080","78",3,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance"
"2081","78",4,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance"
"750","78",5,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"2087","78",3,"Peter Pan (1953)","Animation|Children|Fantasy|Musical"
"2302","78",4,"My Cousin Vinny (1992)","Comedy"
"2096","78",3,"Sleeping Beauty (1959)","Animation|Children|Musical"
"3114","78",4,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"1517","78",4,"Austin Powers: International Man of Mystery (1997)","Action|Adventure|Comedy"
"914","78",4,"My Fair Lady (1964)","Comedy|Drama|Musical|Romance"
"919","78",5,"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical"
"2321","78",4,"Pleasantville (1998)","Comedy|Drama|Fantasy"
"3052","78",4,"Dogma (1999)","Adventure|Comedy|Fantasy"
"2324","78",2,"Life Is Beautiful (La Vita <0xC3A8> bella) (1997)","Comedy|Drama|Romance|War"
"3060","78",4,"Commitments, The (1991)","Comedy|Drama|Musical"
"2333","78",5,"Gods and Monsters (1998)","Drama"
"3072","78",3,"Moonstruck (1987)","Comedy|Romance"
"2355","78",4,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"2359","78",3,"Waking Ned Devine (a.k.a. Waking Ned) (1998)","Comedy"
"2289","78",4,"Player, The (1992)","Comedy|Crime|Drama"
"899","78",5,"Singin' in the Rain (1952)","Comedy|Musical|Romance"
"1641","78",4,"Full Monty, The (1997)","Comedy|Drama"
"3247","78",4,"Sister Act (1992)","Comedy|Crime"
"3174","78",3,"Man on the Moon (1999)","Comedy|Drama"
"3175","78",4,"Galaxy Quest (1999)","Adventure|Comedy|Sci-Fi"
"3178","78",4,"Hurricane, The (1999)","Drama"
"3253","78",3,"Wayne's World (1992)","Comedy"
"3255","78",5,"League of Their Own, A (1992)","Comedy|Drama"
"2384","78",4,"Babe: Pig in the City (1998)","Adventure|Children|Drama"
"2539","78",1,"Analyze This (1999)","Comedy"
"2396","78",5,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
"1747","78",4,"Wag the Dog (1997)","Comedy"
"1777","78",3,"Wedding Singer, The (1998)","Comedy|Romance"
"235","78",4,"Ed Wood (1994)","Comedy|Drama"
"1923","78",2,"There's Something About Mary (1998)","Comedy|Romance"
"1784","78",2,"As Good as It Gets (1997)","Comedy|Drama|Romance"
"2599","78",5,"Election (1999)","Comedy"
"3614","78",3,"Honeymoon in Vegas (1992)","Comedy|Romance"
"2671","78",3,"Notting Hill (1999)","Comedy|Romance"
"1947","78",5,"West Side Story (1961)","Drama|Musical|Romance"
"11","78",3,"American President, The (1995)","Comedy|Drama|Romance"
"339","78",3,"While You Were Sleeping (1995)","Comedy|Romance"
"1883","78",2,"Bulworth (1998)","Comedy|Drama|Romance"
"342","78",5,"Muriel's Wedding (1994)","Comedy"
"1022","78",3,"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance"
"1029","78",3,"Dumbo (1941)","Animation|Children|Drama|Musical"
"356","78",4,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"34","78",5,"Babe (1995)","Children|Drama"
"357","78",4,"Four Weddings and a Funeral (1994)","Comedy|Romance"
"39","78",4,"Clueless (1995)","Comedy|Romance"
"1032","78",3,"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical"
"500","78",3,"Mrs. Doubtfire (1993)","Comedy|Drama"
"1035","78",5,"Sound of Music, The (1965)","Musical|Romance"
"364","78",5,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX"
"367","78",3,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
"368","78",3,"Maverick (1994)","Adventure|Comedy|Western"
"1042","78",4,"That Thing You Do! (1996)","Comedy|Drama"
"2858","78",5,"American Beauty (1999)","Comedy|Drama"
"440","78",3,"Dave (1993)","Comedy|Romance"
"1060","78",3,"Swingers (1996)","Comedy|Drama"
"539","78",5,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
"471","78",4,"Hudsucker Proxy, The (1994)","Comedy"
"2020","78",4,"Dangerous Liaisons (1988)","Drama|Romance"
"551","78",5,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
"2108","78",4,"L.A. Story (1991)","Comedy|Romance"
"708","78",3,"Truth About Cats & Dogs, The (1996)","Comedy|Romance"
"497","78",4,"Much Ado About Nothing (1993)","Comedy|Romance"
"648","79",3,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"3793","79",4,"X-Men (2000)","Action|Adventure|Sci-Fi"
"800","79",5,"Lone Star (1996)","Drama|Mystery|Western"
"1270","79",3,"Back to the Future (1985)","Adventure|Comedy|Sci-Fi"
"3044","79",4,"Dead Again (1991)","Mystery|Romance|Thriller"
"2407","79",3,"Cocoon (1985)","Comedy|Sci-Fi"
"1617","79",4,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"3176","79",5,"Talented Mr. Ripley, The (1999)","Drama|Mystery|Thriller"
"1597","79",3,"Conspiracy Theory (1997)","Drama|Mystery|Romance|Thriller"
"1909","79",3,"X-Files: Fight the Future, The (1998)","Action|Crime|Mystery|Sci-Fi|Thriller"
"3510","79",4,"Frequency (2000)","Drama|Thriller"
"3476","79",5,"Jacob's Ladder (1990)","Horror|Mystery"
"3624","79",5,"Shanghai Noon (2000)","Action|Adventure|Comedy|Western"
"2686","79",5,"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery"
"350","79",3,"Client, The (1994)","Drama|Mystery|Thriller"
"1968","79",3,"Breakfast Club, The (1985)","Comedy|Drama"
"1997","79",5,"Exorcist, The (1973)","Horror|Mystery"
"3785","79",1,"Scary Movie (2000)","Comedy|Horror"
"589","80",2,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"1","80",3,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"1408","80",4,"Last of the Mohicans, The (1992)","Action|Romance|War|Western"
"1265","80",4,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"1193","80",4,"One Flew Over the Cuckoo's Nest (1975)","Drama"
"661","80",3,"James and the Giant Peach (1996)","Adventure|Animation|Children|Fantasy|Musical"
"590","80",5,"Dances with Wolves (1990)","Adventure|Drama|Western"
"593","80",4,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"597","80",4,"Pretty Woman (1990)","Comedy|Romance"
"1356","80",4,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"3105","80",5,"Awakenings (1990)","Drama|Mystery"
"3114","80",3,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"920","80",5,"Gone with the Wind (1939)","Drama|Romance|War"
"3147","80",5,"Green Mile, The (1999)","Crime|Drama"
"3148","80",5,"Cider House Rules, The (1999)","Drama"
"2427","80",4,"Thin Red Line, The (1998)","Action|Drama|War"
"3157","80",2,"Stuart Little (1999)","Children|Comedy|Fantasy"
"2355","80",3,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"2294","80",2,"Antz (1998)","Adventure|Animation|Children|Comedy|Fantasy"
"3247","80",4,"Sister Act (1992)","Comedy|Crime"
"3252","80",4,"Scent of a Woman (1992)","Drama"
"1721","80",5,"Titanic (1997)","Drama|Romance"
"110","80",5,"Braveheart (1995)","Action|Drama|War"
"3418","80",4,"Thelma & Louise (1991)","Adventure|Crime|Drama"
"2628","80",3,"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi"
"1917","80",4,"Armageddon (1998)","Action|Romance|Sci-Fi|Thriller"
"231","80",4,"Dumb & Dumber (Dumb and Dumber) (1994)","Adventure|Comedy"
"24","80",4,"Powder (1995)","Drama|Sci-Fi"
"2762","80",5,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"356","80",4,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"364","80",4,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX"
"3809","80",5,"What About Bob? (1991)","Comedy"
"527","80",5,"Schindler's List (1993)","Drama|War"
"62","80",5,"Mr. Holland's Opus (1995)","Drama"
"2006","80",4,"Mask of Zorro, The (1998)","Action|Comedy|Romance"
"608","80",5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
