date,region,product,sales_amount,units_sold
2024-03-31,East,Product C,10951.37938602729,178
2024-03-31,West,Product D,6230.733170767593,73
2024-04-01,North,Product B,10372.289060310213,258
2024-04-01,South,Product C,12978.558376943036,427
2024-04-01,East,Product D,12620.16131008598,490
2024-04-01,West,Product A,8495.628413626799,472
2024-04-02,North,Product B,11799.151585325115,380
2024-04-02,South,Product A,10518.232231584883,80
2024-04-02,East,Product C,10439.158232027747,78
2024-04-02,West,Product A,12498.727124499088,342
2024-04-03,North,Product A,13691.145687028818,278
2024-04-03,South,Product D,13154.921931956238,110
2024-04-03,East,Product C,14213.960490084697,408
2024-04-03,West,Product B,15743.573849464712,162
2024-04-04,North,Product B,11459.881245028639,202
2024-04-04,South,Product B,15488.355429223317,67
2024-04-04,East,Product A,14529.70122215952,382
2024-04-04,West,Product C,9825.081042730573,255
2024-04-05,North,Product B,8939.010336136073,142
2024-04-05,South,Product A,11914.026386257521,135
2024-04-05,East,Product B,13830.764343284842,438
2024-04-05,West,Product A,11535.843034265832,254
2024-04-06,North,Product B,13237.450789031962,488
2024-04-06,South,Product D,14120.322606815227,277
2024-04-06,East,Product B,12330.295534292058,321
2024-04-06,West,Product D,10684.014695497093,393
2024-04-07,North,Product B,14201.710690677044,128
2024-04-07,South,Product B,14162.59462836553,95
2024-04-07,East,Product A,11414.851781165115,267
2024-04-07,West,Product B,8688.996599740633,201
2024-04-08,North,Product A,15961.962683174608,143
2024-04-08,South,Product D,12365.057339174124,205
2024-04-08,East,Product D,12708.054721147113,226
2024-04-08,West,Product D,12814.069409006504,252
2024-04-09,North,Product B,13535.361113388013,412
2024-04-09,South,Product C,12538.872883334581,235
2024-04-09,East,Product A,11688.03595104689,439
2024-04-09,West,Product A,14839.085975939943,174
2024-04-10,North,Product D,9962.03399709139,225
2024-04-10,South,Product C,14835.35996813465,155
2024-04-10,East,Product D,11266.172793044567,219
2024-04-10,West,Product D,14808.475103550327,101
2024-04-11,North,Product A,12929.524463934891,363
2024-04-11,South,Product C,10412.787718084011,360
2024-04-11,East,Product B,8414.466422045405,279
2024-04-11,West,Product B,9762.141137276518,372
2024-04-12,North,Product A,10207.379496961026,165
2024-04-12,South,Product A,12372.817978059402,99
2024-04-12,East,Product B,10034.10959927443,421
2024-04-12,West,Product D,6695.020911847797,92
2024-04-13,North,Product B,8914.656889782158,182
2024-04-13,South,Product A,9160.644125164283,435
2024-04-13,East,Product A,12308.166597965595,137
2024-04-13,West,Product B,12362.198897571794,402
2024-04-14,North,Product C,13560.671147920439,73
2024-04-14,South,Product D,14708.144903779174,329
2024-04-14,East,Product B,13202.036039286968,385
2024-04-14,West,Product C,11843.815487076154,484
2024-04-15,North,Product A,11262.102452910663,235
2024-04-15,South,Product A,8828.765228344975,476
2024-04-15,East,Product B,11422.115293085444,447
2024-04-15,West,Product D,9093.90744729095,337
2024-04-16,North,Product A,13513.72096857123,105
2024-04-16,South,Product A,13356.444989467373,207
2024-04-16,East,Product B,8711.966030161086,98
2024-04-16,West,Product C,13014.782244922917,405
2024-04-17,North,Product A,8983.446968362356,154
2024-04-17,South,Product B,9918.701903595327,348
2024-04-17,East,Product D,12609.19147729176,321
2024-04-17,West,Product A,14195.038540068697,241
2024-04-18,North,Product A,10426.964722976154,430
2024-04-18,South,Product A,10048.882329701673,251
2024-04-18,East,Product D,10113.003441676843,126
2024-04-18,West,Product A,13504.804324487533,443
2024-04-19,North,Product B,8995.860715520965,369
2024-04-19,South,Product C,10951.345221846726,285
2024-04-19,East,Product C,12858.650570730384,211
2024-04-19,West,Product B,10232.335491767533,342
2024-04-20,North,Product A,11574.079709627344,491
2024-04-20,South,Product D,13194.41794486368,134
2024-04-20,East,Product B,14166.405161634384,253
2024-04-20,West,Product B,9175.421777097254,150
2024-04-21,North,Product B,12211.157832270022,216
2024-04-21,South,Product A,7322.710748345476,320
2024-04-21,East,Product B,11311.454959578967,392
2024-04-21,West,Product A,14492.089300812324,315
2024-04-22,North,Product A,7961.380843544018,182
2024-04-22,South,Product C,9643.268003728599,72
2024-04-22,East,Product A,10786.253053028833,403
2024-04-22,West,Product C,8814.865818375287,369
2024-04-23,North,Product B,14251.169277749766,57
2024-04-23,South,Product A,8506.579238386832,247
2024-04-23,East,Product A,14772.119870906703,434
2024-04-23,West,Product C,13910.982565873264,339
2024-04-24,North,Product B,11494.474443979954,81
2024-04-24,South,Product A,10513.342750979858,121
2024-04-24,East,Product B,12888.689284128652,374
2024-04-24,West,Product C,9539.733441725431,188
2024-04-25,North,Product A,6313.3594042796985,375
2024-04-25,South,Product B,10139.175677775731,202
2024-04-25,East,Product B,13705.736081170995,105
2024-04-25,West,Product C,10437.329488965242,96
2024-04-26,North,Product D,10017.588254979748,122
2024-04-26,South,Product A,13188.930924758615,336
2024-04-26,East,Product D,12768.999476552948,364
2024-04-26,West,Product D,10098.384232088452,487
2024-04-27,North,Product A,12988.161076748303,242
2024-04-27,South,Product C,9273.628774607967,431
2024-04-27,East,Product D,9071.469503487837,212
2024-04-27,West,Product C,10484.79373903426,334
2024-04-28,North,Product B,13134.188280816425,482
2024-04-28,South,Product C,9700.130433560711,249
2024-04-28,East,Product C,11416.763690716241,285
2024-04-28,West,Product B,13137.644773026892,399
2024-04-29,North,Product C,12221.750130577837,325
2024-04-29,South,Product C,9394.274641181768,485
2024-04-29,East,Product D,12311.889296159778,407
2024-04-29,West,Product D,12404.56123500071,396
2024-04-30,North,Product D,9506.078390118826,188
2024-04-30,South,Product D,10933.897375924415,378
2024-04-30,East,Product B,15775.013573300632,155
2024-04-30,West,Product C,10123.803404089354,137
2024-05-01,North,Product B,13782.71002182181,77
2024-05-01,South,Product B,15662.42772300051,254
2024-05-01,East,Product A,13292.372905338723,417
2024-05-01,West,Product A,11411.649069954809,201
2024-05-02,North,Product C,11126.235940804925,352
2024-05-02,South,Product C,7299.80234036408,174
2024-05-02,East,Product D,14215.653143947626,108
2024-05-02,West,Product C,15756.495538644222,98
2024-05-03,North,Product C,11605.99493978389,381
2024-05-03,South,Product B,13060.656832534803,328
2024-05-03,East,Product B,14132.221031642905,248
2024-05-03,West,Product A,16385.34830001234,295
2024-05-04,North,Product B,10617.947872549901,101
2024-05-04,South,Product D,9901.368522914829,330
2024-05-04,East,Product C,13373.60470299755,182
2024-05-04,West,Product D,6385.241337715872,295
2024-05-05,North,Product B,10144.201198324547,359
2024-05-05,South,Product A,14092.60070344378,387
2024-05-05,East,Product C,13591.993925400911,370
2024-05-05,West,Product A,14257.658541151275,425
2024-05-06,North,Product A,8604.891210612674,424
2024-05-06,South,Product C,10430.974988493814,378
2024-05-06,East,Product B,13603.666488705392,72
2024-05-06,West,Product A,13644.719082908116,62
2024-05-07,North,Product D,10991.003082139261,258
2024-05-07,South,Product C,14236.500888783112,100
2024-05-07,East,Product A,15563.307859021916,256
2024-05-07,West,Product D,10736.988991067392,154
2024-05-08,North,Product A,9891.560807603044,414
2024-05-08,South,Product B,13328.707817554074,143
2024-05-08,East,Product D,9569.378234870004,74
2024-05-08,West,Product D,14664.156873104452,250
2024-05-09,North,Product A,12472.425793749231,63
2024-05-09,South,Product D,9534.57067859143,374
2024-05-09,East,Product C,13368.507173045446,58
2024-05-09,West,Product A,11401.948927786243,435
2024-05-10,North,Product B,12393.914019733144,394
2024-05-10,South,Product D,13911.63891493522,319
2024-05-10,East,Product C,15911.83096260273,388
2024-05-10,West,Product B,9897.621111200724,404
2024-05-11,North,Product C,12205.566095908865,117
2024-05-11,South,Product D,12375.912458558414,209
2024-05-11,East,Product B,6860.348645367946,429
2024-05-11,West,Product C,11707.410736090713,236
2024-05-12,North,Product D,12896.509748483097,77
2024-05-12,South,Product B,11799.481341936878,368
2024-05-12,East,Product C,12442.31788987556,343
2024-05-12,West,Product A,8405.371552574046,315
2024-05-13,North,Product D,13053.282564312885,207
2024-05-13,South,Product C,11900.410285744869,262
2024-05-13,East,Product D,13474.062306587019,288
2024-05-13,West,Product D,11855.019789062964,328
2024-05-14,North,Product B,13724.9227446083,267
2024-05-14,South,Product A,11658.3632092832,106
2024-05-14,East,Product C,12582.555740446001,291
2024-05-14,West,Product C,13582.942171540177,456
2024-05-15,North,Product A,14020.856863641447,414
2024-05-15,South,Product A,16211.638980708847,235
2024-05-15,East,Product D,13489.158770649863,426
2024-05-15,West,Product B,15105.860513162916,414
2024-05-16,North,Product C,11298.669882958327,274
2024-05-16,South,Product B,9808.105274277403,241
2024-05-16,East,Product B,18070.076889729102,320
2024-05-16,West,Product D,13586.584832384784,403
2024-05-17,North,Product D,9563.957401613057,172
2024-05-17,South,Product B,12190.439687114762,397
2024-05-17,East,Product C,12448.129343290824,125
2024-05-17,West,Product B,12500.964834591421,260
2024-05-18,North,Product D,16024.797947681966,462
2024-05-18,South,Product A,9139.858849188802,172
2024-05-18,East,Product C,13223.711056048478,372
2024-05-18,West,Product A,13437.508760516801,247
2024-05-19,North,Product A,17819.96617538225,195
2024-05-19,South,Product C,11221.244435435687,436
2024-05-19,East,Product C,11661.220569664838,320
2024-05-19,West,Product B,10865.171989119772,151
2024-05-20,North,Product C,10447.481110606997,260
2024-05-20,South,Product D,12759.800741516825,72
2024-05-20,East,Product B,9075.43811480959,218
2024-05-20,West,Product A,17684.62486742731,322
2024-05-21,North,Product B,10609.764469255984,397
2024-05-21,South,Product A,12287.023003331737,152
2024-05-21,East,Product C,11350.652428343985,205
2024-05-21,West,Product C,13747.68460864592,319
2024-05-22,North,Product D,15524.014118677049,255
2024-05-22,South,Product B,11231.146648008806,271
2024-05-22,East,Product B,14152.833854488983,114
2024-05-22,West,Product A,13501.381412583685,284
2024-05-23,North,Product B,12426.979143335846,236
2024-05-23,South,Product C,12018.673548822624,267
2024-05-23,East,Product C,15510.436732637201,119
2024-05-23,West,Product B,14622.505543123347,105
2024-05-24,North,Product C,12547.25298617359,419
2024-05-24,South,Product B,6705.383379131756,374
2024-05-24,East,Product A,11587.489407221059,109
2024-05-24,West,Product A,12379.925825224369,108
2024-05-25,North,Product A,14644.691750847021,207
2024-05-25,South,Product D,13821.217426411067,118
2024-05-25,East,Product A,13638.71714655859,330
2024-05-25,West,Product C,17158.408971080582,98
2024-05-26,North,Product B,13827.647821649416,51
2024-05-26,South,Product B,15392.922747237653,469
2024-05-26,East,Product D,11774.34090000368,453
2024-05-26,West,Product B,11390.855967910255,227
2024-05-27,North,Product A,9981.538807518888,385
2024-05-27,South,Product D,12090.249647673,137
2024-05-27,East,Product B,13134.86215893524,138
2024-05-27,West,Product C,10298.800356076152,76
2024-05-28,North,Product C,15758.105252032718,268
2024-05-28,South,Product D,10908.097651532145,286
2024-05-28,East,Product C,13860.60808572136,432
2024-05-28,West,Product C,11053.218304468168,410
2024-05-29,North,Product D,16113.192067528134,164
2024-05-29,South,Product C,16072.467701240836,181
2024-05-29,East,Product A,11661.84519851823,222
2024-05-29,West,Product C,15566.979301766549,205
2024-05-30,North,Product A,10065.189041478538,371
2024-05-30,South,Product A,9473.769617550894,186
2024-05-30,East,Product D,11866.100124504717,428
2024-05-30,West,Product C,16487.10237595886,175
2024-05-31,North,Product C,12074.052679391058,244
2024-05-31,South,Product C,9733.412523853243,442
2024-05-31,East,Product B,16520.40233534358,387
2024-05-31,West,Product B,15092.441964285563,252
2024-06-01,North,Product C,12943.670667463666,466
2024-06-01,South,Product C,12524.424071320409,225
2024-06-01,East,Product D,15884.854240541918,486
2024-06-01,West,Product A,14645.709514187542,378
2024-06-02,North,Product C,12344.253609489777,103
2024-06-02,South,Product D,8876.256120333299,108
2024-06-02,East,Product B,10965.22865384263,360
2024-06-02,West,Product C,8825.871684776092,70
2024-06-03,North,Product C,14613.082068797778,162
2024-06-03,South,Product D,12302.727977567865,374
2024-06-03,East,Product D,11365.912485668257,100
2024-06-03,West,Product D,19493.864205728445,123
2024-06-04,North,Product B,16699.46621640343,178
2024-06-04,South,Product C,11266.807999254414,108
2024-06-04,East,Product A,10947.427229925452,149
2024-06-04,West,Product D,11542.902735412721,290
2024-06-05,North,Product B,11539.07854153988,225
2024-06-05,South,Product C,17023.100172909864,326
2024-06-05,East,Product B,13509.771764525163,90
2024-06-05,West,Product C,14043.682789249191,78
2024-06-06,North,Product C,10644.422718315756,223
2024-06-06,South,Product A,10032.391494647609,428
2024-06-06,East,Product A,8715.057951585806,445
2024-06-06,West,Product A,17334.66298876184,210
2024-06-07,North,Product B,15221.152519636114,402
2024-06-07,South,Product B,15020.796213430898,90
2024-06-07,East,Product B,14968.320255026501,101
2024-06-07,West,Product C,10620.2895903936,158
2024-06-08,North,Product A,12868.596215643127,297
2024-06-08,South,Product D,14040.19128177958,376
2024-06-08,East,Product A,10978.045543440465,200
2024-06-08,West,Product D,14507.538640779745,358
2024-06-09,North,Product D,11447.800917166147,181
2024-06-09,South,Product B,11038.051192864976,434
2024-06-09,East,Product B,9526.164578068327,210
2024-06-09,West,Product B,11459.19686449558,336
2024-06-10,North,Product B,10441.169833856073,378
2024-06-10,South,Product A,11769.994388718209,155
2024-06-10,East,Product B,15556.935358378101,430
2024-06-10,West,Product D,17940.802786730368,190
2024-06-11,North,Product A,10320.448469010302,196
2024-06-11,South,Product A,13221.26018309375,465
2024-06-11,East,Product D,12430.732094273926,121
2024-06-11,West,Product A,8343.724300311515,307
2024-06-12,North,Product A,15445.591813221075,270
2024-06-12,South,Product C,12647.694757907182,136
2024-06-12,East,Product D,14082.024100604414,497
2024-06-12,West,Product A,14019.719385675497,170
2024-06-13,North,Product B,10283.866167951923,177
2024-06-13,South,Product C,15193.337826724302,86
2024-06-13,East,Product C,12153.473864519396,430
2024-06-13,West,Product D,12134.759194258531,233
2024-06-14,North,Product D,12169.810066719792,369
2024-06-14,South,Product A,10889.7754572378,476
2024-06-14,East,Product D,14212.47773254974,324
2024-06-14,West,Product A,11021.549525350089,350
2024-06-15,North,Product C,13452.10717122857,82
2024-06-15,South,Product B,15006.076092844127,226
2024-06-15,East,Product A,13039.279259612387,144
2024-06-15,West,Product A,13995.426924368636,280
2024-06-16,North,Product B,11127.389009338302,474
2024-06-16,South,Product C,10281.327969457085,417
2024-06-16,East,Product C,14460.15866195158,449
2024-06-16,West,Product A,9995.58991482654,278
2024-06-17,North,Product D,13834.352586776795,233
2024-06-17,South,Product C,12275.008017230975,82
2024-06-17,East,Product D,15567.229100668128,442
2024-06-17,West,Product C,13636.304411999423,396
2024-06-18,North,Product B,14941.941142090594,95
2024-06-18,South,Product A,12306.22968180552,494
2024-06-18,East,Product B,9860.2135672832,232
2024-06-18,West,Product D,11251.605963126387,258
2024-06-19,North,Product A,11711.847746649353,485
2024-06-19,South,Product A,12592.193443901133,172
2024-06-19,East,Product D,15454.844805782635,422
2024-06-19,West,Product C,16827.396730009248,303
2024-06-20,North,Product A,12276.694713581806,118
2024-06-20,South,Product A,10770.424916570968,452
2024-06-20,East,Product D,16417.25395030874,342
2024-06-20,West,Product A,12800.057839174091,96
2024-06-21,North,Product D,15125.773821571938,469
2024-06-21,South,Product A,15499.367795269001,310
2024-06-21,East,Product C,14494.222136236802,64
2024-06-21,West,Product C,12013.507672574233,387
2024-06-22,North,Product B,14358.751378192841,345
2024-06-22,South,Product D,13727.777380702533,348
2024-06-22,East,Product C,14090.483279226544,414
2024-06-22,West,Product D,14532.623427864484,126
2024-06-23,North,Product D,14336.746215203048,388
2024-06-23,South,Product C,15189.072450921694,144
2024-06-23,East,Product B,10388.742736409848,379
2024-06-23,West,Product B,13183.586943179253,173
2024-06-24,North,Product D,13889.256167923624,87
2024-06-24,South,Product C,11094.910238415649,484
2024-06-24,East,Product D,19729.608089512585,380
2024-06-24,West,Product A,11796.913384292955,139
2024-06-25,North,Product B,11422.516137549956,73
2024-06-25,South,Product B,12566.426412206161,272
2024-06-25,East,Product A,8911.280743595,499
2024-06-25,West,Product B,12080.724052610636,347
2024-06-26,North,Product A,12952.61991415823,213
2024-06-26,South,Product A,10730.964860607017,219
2024-06-26,East,Product A,13920.251865330225,67
2024-06-26,West,Product C,13181.039443001393,225
2024-06-27,North,Product D,11252.183577933449,106
2024-06-27,South,Product B,13755.377291885736,104
2024-06-27,East,Product C,15437.336649688776,367
2024-06-27,West,Product A,13953.984411016238,97
2024-06-28,North,Product B,16387.891116543382,212
2024-06-28,South,Product B,13515.328038717256,377
2024-06-28,East,Product C,11140.281504506911,89
2024-06-28,West,Product B,9053.77547510657,135
2024-06-29,North,Product C,15034.333923109238,452
2024-06-29,South,Product A,13970.259588562427,276
2024-06-29,East,Product A,13152.123815530169,193
2024-06-29,West,Product B,15573.430533292822,382
2024-06-30,North,Product C,8941.676896331375,397
2024-06-30,South,Product C,9736.801545275903,404
2024-06-30,East,Product C,9572.437139671956,365
2024-06-30,West,Product C,7561.717893028869,406
2024-07-01,North,Product C,17790.730064181254,494
2024-07-01,South,Product B,12438.305621368701,450
2024-07-01,East,Product B,15963.958620525083,294
2024-07-01,West,Product D,10638.21160292751,74
2024-07-02,North,Product C,12016.550436141963,437
2024-07-02,South,Product C,12458.535521281907,50
2024-07-02,East,Product A,15871.32789024653,367
2024-07-02,West,Product C,12484.813306562317,435
2024-07-03,North,Product D,15338.807396408425,356
2024-07-03,South,Product D,13712.708343089558,345
2024-07-03,East,Product B,12454.129311363797,417
2024-07-03,West,Product C,13256.10853233692,156
2024-07-04,North,Product B,10475.93488845842,430
2024-07-04,South,Product D,14499.410185544108,337
2024-07-04,East,Product D,10650.326805918758,176
2024-07-04,West,Product D,11087.560916508352,184
2024-07-05,North,Product B,19526.835275141388,417
2024-07-05,South,Product D,12655.716415270497,439
2024-07-05,East,Product A,12117.228757595152,265
2024-07-05,West,Product C,14117.46578526987,195
2024-07-06,North,Product D,9323.644755076686,290
2024-07-06,South,Product D,14955.232989248296,222
2024-07-06,East,Product A,14634.74578471635,407
2024-07-06,West,Product D,11666.035512744744,212
2024-07-07,North,Product C,12861.728319209034,382
2024-07-07,South,Product A,12835.514303273614,137
2024-07-07,East,Product D,13199.54775638957,352
2024-07-07,West,Product C,16175.23496122834,244
2024-07-08,North,Product A,13949.647108753938,145
2024-07-08,South,Product A,16240.434422170372,284
2024-07-08,East,Product C,13286.668732596176,445
2024-07-08,West,Product C,10090.682221306583,178
2024-07-09,North,Product D,12122.787305808195,191
2024-07-09,South,Product D,14945.920062756239,425
2024-07-09,East,Product C,12381.538110058069,176
2024-07-09,West,Product A,17134.652338042342,482
2024-07-10,North,Product B,16350.688272573678,213
2024-07-10,South,Product B,15884.55635566063,304
2024-07-10,East,Product D,16898.629822799594,293
2024-07-10,West,Product C,17602.65123987532,203
2024-07-11,North,Product A,13058.73629704983,207
2024-07-11,South,Product A,14602.22744619632,346
2024-07-11,East,Product C,16457.717996134226,246
2024-07-11,West,Product D,12123.145509876384,81
2024-07-12,North,Product C,14318.656252519868,398
2024-07-12,South,Product A,14472.765783489664,144
2024-07-12,East,Product D,13666.539632585112,316
2024-07-12,West,Product B,12078.523862513392,436
2024-07-13,North,Product A,10396.437036565123,261
2024-07-13,South,Product C,14751.085501759822,270
2024-07-13,East,Product D,12568.507256451188,51
2024-07-13,West,Product A,13489.104635495582,127
2024-07-14,North,Product C,14001.170576526627,285
2024-07-14,South,Product B,16034.010325970372,439
2024-07-14,East,Product A,17090.668183786373,283
2024-07-14,West,Product D,14718.028084909929,78
2024-07-15,North,Product B,14530.270093797795,406
2024-07-15,South,Product A,14779.65957860727,270
2024-07-15,East,Product B,14524.171909326162,59
2024-07-15,West,Product A,12940.859462324013,241
2024-07-16,North,Product A,12879.509160849091,352
2024-07-16,South,Product D,9788.656799022276,428
2024-07-16,East,Product A,12218.346113914433,81
2024-07-16,West,Product D,15103.939714263503,50
2024-07-17,North,Product A,11409.953830608541,135
2024-07-17,South,Product D,17234.994266050297,53
2024-07-17,East,Product A,10952.332326281248,389
2024-07-17,West,Product B,15569.367810889584,466
2024-07-18,North,Product C,16647.91300831861,90
2024-07-18,South,Product C,11273.932427647433,315
2024-07-18,East,Product C,8650.721283480178,66
2024-07-18,West,Product A,15919.76503305957,341
2024-07-19,North,Product C,14178.046291847437,375
2024-07-19,South,Product B,15525.296098178855,270
2024-07-19,East,Product A,14391.959183660354,308
2024-07-19,West,Product C,12680.988843508645,299
2024-07-20,North,Product C,15645.90427568132,373
2024-07-20,South,Product B,11520.495979301098,294
2024-07-20,East,Product B,13489.818850908046,476
2024-07-20,West,Product D,12726.373044594045,68
2024-07-21,North,Product C,14855.728411560525,449
2024-07-21,South,Product C,15674.478677978006,422
2024-07-21,East,Product B,13233.096980912602,478
2024-07-21,West,Product D,13213.354959575207,356
2024-07-22,North,Product B,17798.99537064243,54
2024-07-22,South,Product B,14714.376023124058,182
2024-07-22,East,Product A,11363.689517726863,199
2024-07-22,West,Product A,13978.905007745556,283
2024-07-23,North,Product B,12856.41234837997,162
2024-07-23,South,Product C,13552.595453064618,489
2024-07-23,East,Product C,15391.24466906098,356
2024-07-23,West,Product C,13641.701269300045,97
2024-07-24,North,Product C,12608.950531285553,379
2024-07-24,South,Product C,17862.397393634594,275
2024-07-24,East,Product A,15160.71762666086,224
2024-07-24,West,Product A,13568.808036711353,492
2024-07-25,North,Product B,17458.4789792518,409
2024-07-25,South,Product A,11836.695806096122,183
2024-07-25,East,Product C,14540.448471158756,132
2024-07-25,West,Product D,10506.964317573278,466
2024-07-26,North,Product A,12287.520130111967,171
2024-07-26,South,Product B,12375.916294570063,495
2024-07-26,East,Product D,10388.545775214605,265
2024-07-26,West,Product D,16730.130455291997,316
2024-07-27,North,Product A,13934.321968582717,497
2024-07-27,South,Product C,14773.89998196533,315
2024-07-27,East,Product B,15458.115375491241,161
2024-07-27,West,Product A,14136.287778016733,487
2024-07-28,North,Product C,11661.432411049207,498
2024-07-28,South,Product C,11398.002292847628,300
2024-07-28,East,Product D,16052.798001212288,256
2024-07-28,West,Product A,9870.762011222128,142
2024-07-29,North,Product A,11416.878285589444,108
2024-07-29,South,Product B,12144.4021841853,446
2024-07-29,East,Product C,14439.494875346001,342
2024-07-29,West,Product C,13424.818891719866,229
2024-07-30,North,Product B,15258.997009396513,323
2024-07-30,South,Product D,11326.325658560343,203
2024-07-30,East,Product A,11485.916197252722,105
2024-07-30,West,Product D,9364.550476539029,225
2024-07-31,North,Product B,13291.921124028948,216
2024-07-31,South,Product A,17921.52108414291,376
2024-07-31,East,Product A,12352.416201742235,378
2024-07-31,West,Product D,13385.721489853253,144
2024-08-01,North,Product B,12258.19418872107,478
2024-08-01,South,Product C,16052.199925819135,188
2024-08-01,East,Product A,15296.703597425576,69
2024-08-01,West,Product A,13955.344280354613,86
2024-08-02,North,Product C,15499.013296292167,430
2024-08-02,South,Product A,13913.767566981443,350
2024-08-02,East,Product D,14954.9218314278,391
2024-08-02,West,Product C,12487.320113515381,257
2024-08-03,North,Product B,8930.911086389122,428
2024-08-03,South,Product C,15579.125248964274,436
2024-08-03,East,Product D,15554.772868494118,112
2024-08-03,West,Product B,12868.270089800964,329
2024-08-04,North,Product B,10913.765632172674,422
2024-08-04,South,Product D,14103.359082068015,454
2024-08-04,East,Product B,16116.062248051261,303
2024-08-04,West,Product A,16177.92113064459,219
2024-08-05,North,Product D,16749.86593869182,66
2024-08-05,South,Product C,15088.257107147445,353
2024-08-05,East,Product C,13145.757709041085,267
2024-08-05,West,Product B,15203.478125910637,321
2024-08-06,North,Product B,13060.362659632476,452
2024-08-06,South,Product B,10667.584500950054,108
2024-08-06,East,Product A,13556.601799108743,449
2024-08-06,West,Product A,10643.14621680334,437
2024-08-07,North,Product D,16781.29218108995,386
2024-08-07,South,Product A,13658.349858819554,270
2024-08-07,East,Product C,9481.252677550832,148
2024-08-07,West,Product C,11591.847528189386,332
2024-08-08,North,Product C,12756.808385436638,67
2024-08-08,South,Product C,11392.390758095647,189
2024-08-08,East,Product B,16717.248157787682,221
2024-08-08,West,Product D,14999.017329516917,228
2024-08-09,North,Product A,14172.145353915632,457
2024-08-09,South,Product B,15821.676712745724,219
2024-08-09,East,Product B,14527.816301909403,280
2024-08-09,West,Product A,14774.176269173862,102
2024-08-10,North,Product D,12509.810992446419,352
2024-08-10,South,Product B,16264.775590687961,357
2024-08-10,East,Product C,15091.29077927555,257
2024-08-10,West,Product D,16089.677999000132,191
2024-08-11,North,Product B,15229.539138391081,172
2024-08-11,South,Product C,15022.605575935231,54
2024-08-11,East,Product A,11106.1823214055,436
2024-08-11,West,Product D,13437.87935801289,288
2024-08-12,North,Product A,13740.38314012953,154
2024-08-12,South,Product D,12928.341606054288,274
2024-08-12,East,Product B,15507.628947437724,498
2024-08-12,West,Product D,16828.5908351659,226
2024-08-13,North,Product A,17088.42402915462,489
2024-08-13,South,Product C,12484.97418512609,137
2024-08-13,East,Product C,14486.852619244411,222
2024-08-13,West,Product C,14692.178443895134,319
2024-08-14,North,Product D,9449.160673936283,164
2024-08-14,South,Product A,10094.583830407042,241
2024-08-14,East,Product B,15791.069965180308,327
2024-08-14,West,Product C,17884.27544747808,78
2024-08-15,North,Product C,16489.92957379905,249
2024-08-15,South,Product D,12589.068195651731,213
2024-08-15,East,Product D,14220.83452126325,294
2024-08-15,West,Product A,13171.316572959067,308
2024-08-16,North,Product B,10854.263386535546,295
2024-08-16,South,Product A,13067.322577188652,322
2024-08-16,East,Product A,15132.808520468678,386
2024-08-16,West,Product D,12361.623792090591,376
2024-08-17,North,Product D,15208.991291270826,430
2024-08-17,South,Product C,14897.38364063559,381
2024-08-17,East,Product B,12329.47852569717,75
2024-08-17,West,Product C,15679.5621702662,53
2024-08-18,North,Product A,12770.323242849714,192
2024-08-18,South,Product A,13355.143305135565,342
2024-08-18,East,Product A,12958.360582968757,447
2024-08-18,West,Product D,15926.355385824529,402
2024-08-19,North,Product B,17464.250993010162,137
2024-08-19,South,Product B,16258.194207227876,101
2024-08-19,East,Product A,15204.404986382038,477
2024-08-19,West,Product C,13054.917616479652,63
2024-08-20,North,Product B,14335.968960105198,112
2024-08-20,South,Product A,11259.814926510797,358
2024-08-20,East,Product A,14307.257247144793,169
2024-08-20,West,Product A,15215.816482325159,475
2024-08-21,North,Product C,11753.665955054457,269
2024-08-21,South,Product D,9447.087194427748,304
2024-08-21,East,Product A,13814.054589557523,247
2024-08-21,West,Product A,14081.819798940764,442
2024-08-22,North,Product C,13557.776903026399,180
2024-08-22,South,Product A,14466.97407348111,450
2024-08-22,East,Product A,14900.490789502232,154
2024-08-22,West,Product C,16380.40988658603,461
2024-08-23,North,Product C,13974.403114960847,94
2024-08-23,South,Product A,17631.740905084152,242
2024-08-23,East,Product C,9983.708661316285,331
2024-08-23,West,Product B,15613.41698522405,315
2024-08-24,North,Product B,16064.46648085931,448
2024-08-24,South,Product B,12314.232697203464,197
2024-08-24,East,Product A,10307.181267507367,178
2024-08-24,West,Product B,15195.017246150595,121
2024-08-25,North,Product A,16575.505665221524,434
2024-08-25,South,Product C,16556.969599616525,420
2024-08-25,East,Product D,15920.64153515996,138
2024-08-25,West,Product C,14990.759595545114,295
2024-08-26,North,Product A,14275.937255524814,215
2024-08-26,South,Product C,10983.333138915865,177
2024-08-26,East,Product C,16598.25464584195,444
2024-08-26,West,Product A,15912.71762153118,273
2024-08-27,North,Product A,11237.2414227872,147
2024-08-27,South,Product A,14042.147803352766,109
2024-08-27,East,Product D,13616.388392513,420
2024-08-27,West,Product B,15143.46476090594,211
2024-08-28,North,Product D,7608.148409093583,424
2024-08-28,South,Product B,14279.697483539254,84
2024-08-28,East,Product B,12427.034953170316,95
2024-08-28,West,Product C,18565.68366242692,184
2024-08-29,North,Product C,11416.977580090785,205
2024-08-29,South,Product C,11542.547913884528,69
2024-08-29,East,Product B,15605.525320752624,77
2024-08-29,West,Product C,13777.184095846096,150
2024-08-30,North,Product B,19359.40888894344,345
2024-08-30,South,Product D,13063.855780628593,381
